A R burla mahila mahavidylaya, A. R. Burla Mahila Mahavidyalaya, score:0.90625
Maharaj agrasai adarsh public school, Maharaja aggarsen aadarsh public school, score:0.8461538461538461
Maharaj agrasai adarsh public school, Maharaja aggarsen adarsh public school, score:0.868421052631579
Maharaj agrasai adarsh public school, Maharaja aggarsian adarsh public school, score:0.8717948717948718
Maharaj agrasai adarsh public school, Maharaja aggersain adarsh public school, score:0.8717948717948718
Maharaj agrasai adarsh public school, Maharaja aggershen adarsh public school, score:0.8205128205128205
Maharaj agrasai adarsh public school, Maharaja aggrasain adarsh public school, score:0.9230769230769231
Maharaj agrasai adarsh public school, Maharaja aggrsain adarsh public school, score:0.8947368421052632
S S L T Gujarat sr sec school, S s l t Gujarat SC sec school, score:0.9655172413793104
S k.v no.2 A block jahangir Puri, S. K. V no- 2 A block jahangir puri, score:0.8857142857142857
S S L T Gujarat sr sec school, S. S. L. T Gujarat Sr. Sec. School, score:0.8529411764705882
S S L T Gujarat sr sec school, S.S.L.T GUJARAT SR. SEC.SCHOOL, score:0.8333333333333334
S.S.L.T GUJ SR.SEC.S SCHOOL, S.S.L.T GUJARAT SR.SEC. SCHOOL, score:0.8333333333333334
S S L T Gujarat sr sec school, S.S.L.T Gujarat .Sr.Sec.School, score:0.8
S S L T Gujarat sr sec school, S.S.L.T Gujarat SR.SEC SCHOOL, score:0.8620689655172413
S S L T Gujarat sr sec school, S.S.L.T Gujarat Sr. Sec. School, score:0.8387096774193549
S S L T Gujarat sr sec school, S.S.L.T Gujarat sr. sec school, score:0.8666666666666667
S S L T Gujarat sr sec school, S.S.L.T Gujarat.Sc.Sec.School, score:0.7586206896551724
S S L T Gujarat sr sec school, S.S.L.T gujrat sr sec school, score:0.8620689655172413
S S L T Gujarat sr sec school, S.S.L.T.  Gujarat sr. sec. school, score:0.7878787878787878
S S L T Gujarat sr sec school, S.S.L.T. Gujarat Sr. Sec. School, score:0.8125
S S L T Gujarat sr sec school, S.S.L.T. Gujarat se.sec. school, score:0.7741935483870968
S S L T Gujarat sr sec school, S.S.L.T. Gujarat sr.sec.school, score:0.8
S k.v no.2 A block jahangir Puri, S.k.v no.2 A block jahangir Puri delhi, score:0.8157894736842105
S.S.L.T GUJ SR.SEC.S SCHOOL, S.s.l.t. Gujarat sr.sec. school, score:0.8064516129032258
S k.v no.2 A block jahangir Puri, SKV  no 2 A Block Jahangir puri, score:0.875
S k.v no.2 A block jahangir Puri, SKV NO.2 A-BLOCK JAHANGIRPURI, score:0.875
S k.v no.2 A block jahangir Puri, SKV no 2 A-Block Jahangir Puri, score:0.875
S k.v no.2 A block jahangir Puri, SKV no 2 a block jahangir puri, score:0.90625
SKV no 2, SKV no. 2, score:0.8888888888888888
SKV no 2, SKV no.2, score:0.875
S.S.L.T. Gujarat Senior Secondary School, SSLT GUJARAT SENIOR SECONDARY SCHOOL, score:0.9
S S L T Gujarat sr sec school, SSLT GUJARAT SRE SEC SCHOOL, score:0.8620689655172413
S S L T Gujarat sr sec school, SSLT GUJRAT se sec school, score:0.8275862068965517
S S L T Gujarat sr sec school, SSLT Gujarat SR. SEC. School, score:0.8275862068965517
S S L T Gujarat sr sec school, SSLT Gujarat sr.sec.school, score:0.8275862068965517
Sarvoday Kanya Vidyalay, Sarvodaya Kanya vidyalaya, score:0.92
Sarvoday Kanya Vidyalay, Sarvodaya kanniya vidhyalaya, score:0.8214285714285714
Sarvodaya Kanya vidyalaya No .2,, Sarvodaya kanya vidhyalay no. 2, score:0.84375
Sarvodaya Kanya vidyalaya No .2,, Sarvodaya kanya vidhyalaya no.2, score:0.90625
Sarvodaya Kanya vidyalaya No .2,, Sarvodaya kanya vidyalaya no 2, score:0.9375
Sarvodaya Kanya vidyalaya No .2,, Sarvodaya kanya vidyalaya no.2, score:0.9375
Sarvoday Kanya Vidyalay, Sarvodya Kanya vidyale, score:0.8260869565217391
Sarvoday Kanya Vidyalay, Sarvodya kanya vidyala, score:0.8695652173913043
S k.v no.2 A block jahangir Puri, Skv 2 A block jahangir Puri, score:0.84375
SKV plot 2 jahangir puri, Skv no 2 jahangir puri, score:0.875
S S L T Gujarat sr sec school, Sslt gujrat sr sec school, score:0.8620689655172413
S S L T Gujarat sr sec school, Sslt gujrat sr sec shool, score:0.8275862068965517
Kendriya Vidhyalay Pitampura, kendriye vidayalay Pitampura, score:0.9285714285714286
G. G. S. S. S anandvas kohat enclave, G. G. S. S. S. Anandwas kohat enclave, score:0.9459459459459459
G. G. S. S. S anandvas kohat enclave, G.G. S.S.S, Anandwas, kohat enclave, score:0.8333333333333334
G.G.S.S.School Anandvas kohat, G.G.S.S.School Anandvas kohat enclave, score:0.7837837837837838
G. S. B. V. No 1, G.S.B.V NO 1, score:0.75
G. G. S. S. S anandvas kohat enclave, GGSSS Anand vas kohat enclave, score:0.75
G.g.s.s.s. kohat enclave, GGSSS kohat enclave, score:0.7916666666666666
G. G. S. S. S anandvas kohat enclave, Gg sss anandwas kohat enclave, score:0.7777777777777778
G. G. S. S. S anandvas kohat enclave, Ggsss anandvas kohat enclave, score:0.7777777777777778
Government girl senior secondary school, Government girls senior secondary school, score:0.975
Government girl senior secondary school, Govt Girl senior secondary school, score:0.8461538461538461
Government girl senior secondary school, Govt. Girls Senior Secondary School, score:0.7948717948717949
K.V Pitampura, K.V.S Pitampura, score:0.8666666666666667
K.V Pitampura, KV. PITAMPURA, score:0.8461538461538461
Kendriya Vidhyalaya Pitampura, Kendriya Vidyalaya Pitam Pura, score:0.9310344827586207
Kendriya Vidyalay, Kendriya vidyalaya, score:0.9444444444444444
Kendriya Vidhyalaya Pitampura, Kendriya vidyalaya pitampura, score:0.9655172413793104
Keshav Mahavidyalaya, Keshav mahavidyalay, score:0.95
K.V Pitampura, Kv pitampura, score:0.9230769230769231
LANCERS CONVENT, Lancer's convent, score:0.9375
Lancer Convent school, Lancers Convent School, score:0.9545454545454546
Maharaja Agarsain Adarsh public school, Maharaja Aggarsain Adarsh Public Echool, score:0.9487179487179487
Maharaja Agarsain Adarsh public school, Maharaja Aggarsain Adarsh public school, score:0.9743589743589743
Maharaja Agarsain Adarsh public school, Maharaja Aggarsain Adarsh publicschool, score:0.9473684210526316
Maharaja Agarsain Adarsh public school, Maharaja Aggarsain addarsh public school, score:0.95
Maharaja Agarsain Adarsh public school, Maharaja Aggarsen Adarsh Public School, score:0.9210526315789473
Maharaja Agarsain Adarsh public school, Maharaja Aggrasain Adarsh Public school, score:0.9487179487179487
Maharaja Agarsain Adarsh public school, Maharaja Agrasain Adarsh Public School, score:0.9473684210526316
Maharaja Agarsain Adarsh public school, Maharaja agarsen Adarsh public school, score:0.9473684210526316
Maharaja Agarsain Adarsh public school, Maharaja agersain adarsh public school, score:0.9736842105263158
Maharaja Agarsain Adarsh public school, Maharaja agersen adarsh public school, score:0.9210526315789473
Maharaja Agarsain Adarsh public school, Maharaja aggarsain aadarsh public school, score:0.95
Maharaja Agarsain Adarsh public school, Maharaja aggersain Adarsh public school, score:0.9487179487179487
Maharaja Agarsain Adarsh public school, Maharaja agggarsain adarsh public school, score:0.95
Maharaja Agarsain Adarsh public school, Maharaja agrasen Adarsh public school, score:0.8947368421052632
Maharaja Agarsain Adarsh public school, Maharja Aggarsain Adarsh Public School, score:0.9473684210526316
Sarvodya vidyalya FU block pitampura, sarvodaya bidayalay Fu block peetampura, score:0.8205128205128205
Govt sarvodaya Bal Vidyalaya No 1, sarvodya bal vidyala no 1, score:0.7575757575757576
KENDRIYA VIDHALYA, Kendriya Vidalaya, score:0.8823529411764706
KENDRIYA VIDYALAYA KESHAVPURAM, Kendriya Vidyalaya Pitampura, score:0.8
KENDRIYA VIDYALAYA KESHAVPURAM, Kendriya Vidyalaya keshavpuram New Delhi, score:0.75
KENDRIYA VIDYALAYA KESHAVPURAM, Kendriya vidhyalaya keshav puram, score:0.9375
KENDRIYA VIDHALYA, Kendriya vidyala, score:0.8823529411764706
KENDRIYA VIDHALYA, Kendriya vidyalay, score:0.8235294117647058
KENDRIYA VIDYALAYA KESHAVPURAM, Kendriya vidyalay pitampura, score:0.7666666666666666
KENDRIYA VIDHALYA, Kendriya vidyalaya, score:0.8888888888888888
KENDRIYA VIDYALAYA KESHAVPURAM, Kendriya vidyalaya keshav param, score:0.935483870967742
KENDRIYA VIDYALAYA KESHAVPURAM, Kendriya vidyalaya keshav puram, score:0.967741935483871
Kv keshav puram, Kvs keshav puram, score:0.9375
Maharaja Agarsain Aadarsh Public School, Maharaja Agarsain Adarsh Public School, score:0.9743589743589743
Maharaja Agarsain Aadarsh Public School, Maharaja Agarsen Adarsh Public School, score:0.9230769230769231
Maharaja Agarsain Aadarsh Public School, Maharaja Aggarsain Adarsh public school, score:0.9487179487179487
Maharaja Agarsain Aadarsh Public School, Maharaja Aggarsain AdarshPublicSchool, score:0.8974358974358975
Maharaja Agarsain Aadarsh Public School, Maharaja Aggrasain adarsh public school, score:0.9230769230769231
Maharaja Agarsain Aadarsh Public School, Maharaja Agrasen Adarsh public school, score:0.8717948717948718
Maharaja Agarsain Aadarsh Public School, Maharaja aggarsain aadarsh public school, score:0.975
Maharaja Agarsain Aadarsh Public School, Maharaja aggarsain public school, score:0.7692307692307692
Maharaja Agarsain Aadarsh Public School, Masha aggarsain adarsh public school, score:0.8205128205128205
KENDRIYA VIDYALAYA TP BLOCK PITAMPURA, KENDRIYA VIDYALAYA TP BLOCK PITAMPUTA, score:0.972972972972973
(DU) bharati college, Bharati College, score:0.75
K.V A.F.S RAJOKRI, K.V. A.F.S. Rajokri, score:0.8947368421052632
K.V A.F.S RAJOKRI, K.V. AFS Rajokri, score:0.8235294117647058
K.V Rajokri, K.V. Rajokri, score:0.9166666666666666
K.V A.F.S RAJOKRI, KV AFS RAJOKRI, score:0.8235294117647058
Kendriya vidyalaya, Kendriya vidyalaya A.F.S, score:0.75
Kendriya vidyalaya AFS Rajokari, Kendriya vidyalaya AFS Rajokri, score:0.967741935483871
Kendriya vidyalaya AFS Rajokari, Kendriya vidyalaya Rajokri, score:0.8387096774193549
Rajdhani College, Rajdhani clg, score:0.75
Rajdhani College, Rajdhani college, DU, score:0.8
K.V AFS Rajokri, KV AFS RAJOKRI, score:0.9333333333333333
KENDRIYA VIDYALAYA RAJOKRI, Kendriya Vidyalaya (AFS) Rajokri, score:0.8125
KENDRIYA VIDYALAYA RAJOKRI, Kendriya Vidyalaya AFS Rajokri, score:0.8666666666666667
Kendriya Vidhyalaya Sangathan, Kendriya vidayalaya sanghatan, score:0.896551724137931
Kendriya vidhyalay, Kendriya vidhyalaya Afs, score:0.782608695652174
Kendriya vidhyalay, Kendriya vidyalay, score:0.9444444444444444
Kendriya Vidhyalaya Sangathan, Kendriya vidyalay sangathan, score:0.9310344827586207
Kendriya vidhyalay, Kendriya vidyalaya, score:0.8888888888888888
KENDRIYA VIDYALAYA RAJOKRI, Kendriya vidyalaya A.F.S Rajokri, score:0.8125
KENDRIYA VIDYALAYA RAJOKRI, Kendriya vidyalaya AFS, score:0.7692307692307692
Kendriya Vidhyalaya Sangathan, Kendriya vidyalaya sangathan, score:0.9655172413793104
K.V AFS Rajokri, Kv AFS rajokari, score:0.8666666666666667
K.V AFS Rajokri, Kv Asf rajokri, score:0.8
K.v Rajokri, Kv rajokari, score:0.8181818181818181
K.v Rajokri, Kv rajokri, score:0.9090909090909091
K.v Rajokri, Kvs rajokri, score:0.8181818181818181
KV AFS Rajokri, New Delhi, kV AFS rajokri , new delhi, score:0.9615384615384616
Aditi Mahavidhyalay, Aditi Mahavidyalaya, score:0.8947368421052632
G.B.S.S.S NO2, G.b.s.s.s.no.2, score:0.8571428571428572
GBSSS NO.2, Gbsssno. 2, score:0.8
DAV CENTENARY PUBLIC SCHOOL NARELA, DAV Centenary public school, score:0.7941176470588236
KASTURIRAM INTERNATIONAL SCHOOL, Kasturi Ram International School, score:0.96875
Swami Shradhanand College, Swami shraddhanand college, score:0.9615384615384616
V.M.H.S SHISHU MANDIR, V.M.H.S shishu mandir school, score:0.75
V.M.H.S SHISHU MANDIR, V.M.H.S. shishu mandir, score:0.9545454545454546
A-6paschim vihar Government school, A2 Paschim Vihar government school, score:0.9411764705882353
ASOSE, A-6, Pashchim Vihar, Asose, A-6, Paschim vihar, score:0.9615384615384616
D.R B.R Ambedkar SOSE, D.r B.R Ambedkar SOSC, score:0.9523809523809523
DAV Centenary public school, DAV Central public school, score:0.8518518518518519
G s k v tikri kalan, G.S.K.V. tikri kalan, score:0.8
G s k v tikri kalan, G.s.k.v tikri kalan, score:0.8421052631578947
G.s.k.v tikri kalan delhi 110041, G.s.k.v. tikri Kalan Delhi 41, score:0.84375
G s k v tikri kalan, GSKV  tikri kalan, score:0.7894736842105263
G s k v tikri kalan, GSKV tikri Kala, score:0.7894736842105263
G s k v tikri kalan, GSKV tikri kalan, score:0.8421052631578947
GOVT.SARVODAYA KANYA VIDYALAYA, Goverment sarvodya Kanya vidyalaya, score:0.7941176470588236
GOVT.SARVODAYA KANYA VIDYALAYA, Government sarvodaya kanya vidyalaya, score:0.8055555555555556
Government sarvodya kanya vidhyalay, Government sarvodya kanya vidyalaya, score:0.9428571428571428
GOVT.SARVODAYA KANYA VIDYALAYA, Govt Sarvodaya Co. Ed vidyalaya, score:0.7741935483870968
GOVT.SARVODAYA KANYA VIDYALAYA, Govt Sarvodaya kanya vidyalayon, score:0.9032258064516129
GOVT.SARVODAYA KANYA VIDYALAYA, Govt sarvodaya Kanya vidyalaya, score:0.9666666666666667
GOVT.SARVODAYA KANYA VIDYALAYA, Govt sarvodaya kanya vidhyalya, score:0.9
GOVT.SARVODAYA KANYA VIDYALAYA, Govt sarvodaya kanya vidyalya, score:0.9333333333333333
GOVT.SARVODAYA KANYA VIDYALAYA, Govt sarvodya kanya vidhyala, score:0.8333333333333334
Govt. Sarvodaya Co.Ed School, Govt. Sarvodaya Co.Ed School A 2, score:0.875
GOVT.SARVODAYA KANYA VIDYALAYA, Govt. Sarvodaya co-ed vidyalya, score:0.7666666666666666
GOVT.SARVODAYA KANYA VIDYALAYA, Govt. Sarvodaya kanya vidyalaya, score:0.967741935483871
GOVT.SARVODAYA KANYA VIDYALAYA, Govt. Sarvodya kanya vidyalayan, score:0.9032258064516129
Govt . Co-Ed. Sr Sec . School, Govt.Co-Ed.Sr Sec School, score:0.8275862068965517
G s k v tikri kalan, Gskv tikari kalan, score:0.7894736842105263
Gskv tikri kalan delhi, Gskv tikri kalan delhi 41, score:0.88
Gyan  prakash  sarswati  vidya  mandir, Gyan Prakash Saraswati Vidya Mandi, score:0.8421052631578947
Gyan  prakash  sarswati  vidya  mandir, Gyan Prakash Saraswati Vidya Mandir, score:0.868421052631579
Gyan  prakash  sarswati  vidya  mandir, Gyan Prasad Saraswati Vidya Mandir, score:0.7894736842105263
K.V Shakur Basti, K.V sakurbasti, score:0.875
Kendra Vidyalay Shakurbasti, Kendriya Vidyalaya Shakurbasti, score:0.9
Kendra Vidyalay Shakurbasti, Kendriya Vidyalaya shakur Basti, score:0.8709677419354839
Kendra Vidyalay Shakurbasti, Kendriya vidhyalya shakurbasti, score:0.8333333333333334
Kendra Vidyalay Shakurbasti, Kendriya vidyalay shakurbasti basti, score:0.7714285714285715
Kendra Vidyalay Shakurbasti, Kendriya vidyalaya sakur basti, score:0.8333333333333334
Kendra Vidyalay Shakurbasti, Kendriya vidyalaya shakurbsti, score:0.8620689655172413
Kendra Vidyalay Shakurbasti, Kendriya vidyalya Shakur basti, score:0.8333333333333334
Kendra Vidyalay Shakurbasti, Kendriya vidyalya shakurbasti, score:0.8620689655172413
Keshav Mahavidyalaya, Keshav mahavidyalay, score:0.95
K.V Shakur Basti, Kv Shakur Basti, score:0.9375
K.V Shakur Basti, Kvs Shakur basti, score:0.875
Govt co Ed senior secondary school, Neo Convent Senior Secondary School, score:0.7714285714285715
Neo con. Sr. Sec. School, Neo convent sr . Sec school, score:0.7777777777777778
Neo convent sr secondary school, Neo convent sr secondry school, score:0.967741935483871
Neo con. Sr. Sec. School, Neo convent sr. Sec. School, score:0.8518518518518519
Neo convent public school, Neo convent sr.sec.school, score:0.76
Neo convent sr secondary school, New Convent Senior Secondary School, score:0.8571428571428572
Rajdhani college, Rajdhani college DU, score:0.8421052631578947
GSKV, SKV, score:0.75
ASOSE, A-6, Pashchim Vihar, SOSE,A- 6 PASCHIM VIHAR, score:0.8076923076923077
GOVT.SARVODAYA KANYA VIDYALAYA, Sarvodaya Kanya vidyalaya, score:0.8333333333333334
Shree ram global school, Shri Ram Global school, score:0.9130434782608696
Delhi University, Geeta University, score:0.75
G. O. V. T co-ed senior secondry school, Go t coed senior secondary school, score:0.7948717948717949
G. O. V. T co-ed senior secondry school, Govt co Ed senior secondary School, score:0.7948717948717949
Govt co-ed sr. sec. School, Govt. Co-Ed S. S. School, score:0.8461538461538461
KV Sector 25 Rohini, KVS Sector 25 Rohini, score:0.95
Kendriya Vidhyalaya Pitampura, Kendriya Vidyalaya Pitam Pura, score:0.9310344827586207
Kendriya Vidyalay, Kendriya vidyalaya, score:0.9444444444444444
Kendriya Vidhyalaya Pitampura, Kendriya vidyalaya pitampura, score:0.9655172413793104
Kendriya Vidhyalaya Pitampura, Kendriya vidyalaya pitampura pura, score:0.8181818181818181
Maharaja Agarsheen adarsh public school, Maharaja Aggarsain Adarsh public school, score:0.8974358974358975
Maharaja Agarsheen adarsh public school, Maharaja Aggarsain Adrash Public School, score:0.8461538461538461
Maharaja Agarsheen adarsh public school, Maharaja Aggrasain Adarsh public school, score:0.8717948717948718
Maharaja Agarsheen adarsh public school, Maharaja agarsen adarsh public school, score:0.9487179487179487
Maharaja Agarsheen adarsh public school, Maharaja aggersain adarsh public school, score:0.8717948717948718
S K V Parshant vihar, S k V pranshat vihar, score:0.85
S K V Parshant vihar, S.k.v Prashant vihar, score:0.8
S K V Parshant vihar, SKV, Prashant Vihar, score:0.75
MRSD  Saraswati Bal mandir, SSD saraswati bal mandir, score:0.8846153846153846
Sarvodaya Kanya vidyalaya, Sarvodya kanya vidhyalay, score:0.88
Sarvodaya Kanya vidyalaya, Sarvodya kanya vidyalaya, score:0.96
S K V Parshant vihar, Skv prashant vihar, score:0.8
G.G.S.S.School, g.g.s.s. school, score:0.9333333333333333
G.G.S.S.S su -block pitampura, g.g.s.s. school s.u block pitampura, score:0.7714285714285715
Govt co-ed sr. sec. School, govt co-ed sr sec school, score:0.9230769230769231
Kendriya Vidhyalaya Pitampura, kendriya Vidyalaya  Pitam Pura, score:0.9
Maharaja Agarsheen adarsh public school, maharaja agarsain adarsh public school, score:0.9230769230769231
Bharati college Delhi University, Bharti College Delhi University, score:0.96875
CRPF PUBLIC SCHOOL, DWARKA, CRPF public school Dwarka, score:0.9615384615384616
GOVT SARVODAYA CO ED VIDYALAYA, Gorvant sarvodaya co Ed vidhallya, score:0.8484848484848485
GOVT SARVODAYA CO ED VIDYALAYA, Government sarvodaya co-ed vidyalaya, score:0.8055555555555556
GOVT SARVODAYA CO ED VIDYALAYA, Government sarvodaya co.ed vidyalaya, score:0.8055555555555556
